seller_ID;price;card_ID;card_condition;language;is_foiled;amount;date_ID
JeanPatapon;1.80;Greater Good;Excellent;English;False;1;3
emanuelemarket;1.90;Greater Good;Near Mint;English;False;1;3
eres;1.95;Greater Good;Near Mint;Japanese;False;1;3
BBG66;1.95;Greater Good;Near Mint;S-Chinese;False;1;3
TorchSlinger;1.98;Greater Good;Near Mint;English;False;1;3
Sliverin;1.99;Greater Good;Near Mint;English;False;1;3
denosya;1.99;Greater Good;Near Mint;English;False;1;3
valis;2.00;Greater Good;Good;English;False;1;3
Espinokio;2.00;Greater Good;Near Mint;English;False;1;3
JTMS75;2.00;Greater Good;Excellent;English;False;1;3
Cerberuz;2.00;Greater Good;Near Mint;S-Chinese;False;1;3
Carioca9987;2.00;Greater Good;Mint;English;False;1;3
Cippus;2.00;Greater Good;Near Mint;English;False;1;3
Albertomanaslopez;2.00;Greater Good;Near Mint;English;False;1;3
RegentWanze;2.14;Greater Good;Near Mint;English;False;1;3
Denkowski;2.15;Greater Good;Near Mint;English;False;1;3
Denma56;2.20;Greater Good;Near Mint;English;False;1;3
Ragnarök;2.22;Greater Good;Near Mint;English;False;1;3
PowerMagicstar;2.22;Greater Good;Near Mint;English;False;1;3
BjoernHL;2.34;Greater Good;Near Mint;English;False;1;3
MrBlex;2.39;Greater Good;Excellent;English;False;1;3
txbcards;2.40;Greater Good;Near Mint;English;False;1;3
Fouseus;2.40;Greater Good;Near Mint;English;False;2;3
Thaczun;2.45;Greater Good;Near Mint;English;False;1;3
Redgarz;2.46;Greater Good;Near Mint;English;False;1;3
dakkon87;2.47;Greater Good;Near Mint;English;False;2;3
DemigodofRats;2.48;Greater Good;Near Mint;English;False;1;3
Levodin;2.49;Greater Good;Near Mint;English;False;1;3
Cardsgod;2.49;Greater Good;Near Mint;English;False;1;3
Lordbasse;2.49;Greater Good;Near Mint;English;False;3;3
Gunnar2k8;2.49;Greater Good;Excellent;English;False;1;3
Seabird89;2.49;Greater Good;Near Mint;English;False;1;3
BBG66;2.49;Greater Good;Near Mint;English;False;1;3
Kitsune1801;2.49;Greater Good;Excellent;English;False;2;3
Moltras;2.50;Greater Good;Near Mint;English;False;1;3
Boitch;2.50;Greater Good;Near Mint;English;False;1;3
Mirk4523;2.50;Greater Good;Near Mint;English;False;1;3
Obliteratorcp;2.50;Greater Good;Excellent;English;False;1;3
Eventwin13;2.50;Greater Good;Near Mint;English;False;1;3
La-Tetedeslip;2.50;Greater Good;Near Mint;English;False;2;3
OkamiPT;2.50;Greater Good;Excellent;Japanese;False;1;3
Rabelar;2.50;Greater Good;Near Mint;English;False;1;3
exodus360;2.50;Greater Good;Near Mint;English;False;1;3
Ageless127;2.50;Greater Good;Near Mint;English;False;1;3
Pandrago;2.50;Greater Good;Near Mint;English;False;1;3
Anesteria;2.50;Greater Good;Near Mint;English;False;1;3
AncientN3ps;2.50;Greater Good;Near Mint;English;False;1;3
Buisson;2.50;Greater Good;Near Mint;English;False;1;3
Ishan;2.60;Greater Good;Excellent;English;False;1;3
Panda;2.60;Greater Good;Near Mint;English;False;1;3
Lostwoodshop;2.65;Greater Good;Excellent;English;False;1;3
phpoh1;2.69;Greater Good;Near Mint;English;False;1;3
MichaelBondeDK;2.70;Greater Good;Excellent;Japanese;False;4;3
Schmiddie;2.70;Greater Good;Near Mint;English;False;1;3
thewirtschaftswunder;2.79;Greater Good;Excellent;English;False;1;3
Kolleggz;2.80;Greater Good;Near Mint;English;False;2;3
Muskatnuss6;2.80;Greater Good;Near Mint;English;False;1;3
Magiccardshop;2.84;Greater Good;Near Mint;English;False;2;3
Method999;2.85;Greater Good;Near Mint;English;False;2;3
Elbarone;2.85;Greater Good;Near Mint;English;False;1;3
Rusty2410;2.89;Greater Good;Near Mint;English;False;2;3
MandruasMagicCorner;2.89;Greater Good;Excellent;English;False;1;3
Ishan;2.90;Greater Good;Near Mint;English;False;1;3
sandal;2.90;Greater Good;Near Mint;English;False;2;3
akroma2008;2.90;Greater Good;Near Mint;English;False;1;3
HouseOfCardsBE;2.91;Greater Good;Near Mint;English;False;1;3
Boxato;2.93;Greater Good;Near Mint;English;False;3;3
replicart71;2.95;Greater Good;Near Mint;Japanese;False;1;3
Tezzeret84;2.95;Greater Good;Excellent;S-Chinese;False;1;3
tempimkm;2.97;Greater Good;Near Mint;English;False;1;3
elbonenet;2.98;Greater Good;Near Mint;English;False;1;3
Achuta;2.98;Greater Good;Near Mint;English;False;1;3
DonMTG;2.99;Greater Good;Near Mint;English;False;1;3
Cartapapa-GP;2.99;Greater Good;Near Mint;English;False;4;3
MAGICPLANET;2.99;Greater Good;Excellent;English;False;1;3
NobleGarden;2.99;Greater Good;Near Mint;English;False;2;3
MandruasMagicCorner;2.99;Greater Good;Near Mint;English;False;2;3
MichaelLamb;2.99;Greater Good;Near Mint;English;False;1;3
Hoerni;2.99;Greater Good;Near Mint;English;False;1;3
das-Marmak;3.00;Greater Good;Excellent;English;False;2;3
robbie1;3.00;Greater Good;Good;English;False;1;3
MondiParalleliArc;3.00;Greater Good;Near Mint;English;False;2;3
DeadWalter;3.00;Greater Good;Near Mint;English;False;2;3
Igibert;3.00;Greater Good;Near Mint;English;False;2;3
Bazille;3.00;Greater Good;Near Mint;English;False;1;3
sinac;3.00;Greater Good;Near Mint;English;False;1;3
Felixuco;3.00;Greater Good;Near Mint;English;False;1;3
ZeroBoxi;3.00;Greater Good;Near Mint;English;False;2;3
seiya;3.00;Greater Good;Near Mint;Japanese;False;1;3
Danske1990;3.00;Greater Good;Excellent;English;False;1;3
AerisTheMadKing;3.00;Greater Good;Near Mint;English;False;1;3
sidiabdelassar;3.00;Greater Good;Near Mint;English;False;1;3
TomFreud;3.00;Greater Good;Near Mint;English;False;1;3
Phillabonzie;3.00;Greater Good;Near Mint;English;False;1;3
chainwing;3.00;Greater Good;Near Mint;English;False;1;3
FranticSearch;3.00;Greater Good;Near Mint;English;False;1;3
SynMaple;3.00;Greater Good;Near Mint;English;False;1;3
WizardshopCz;3.10;Greater Good;Near Mint;English;False;3;3
Neuvoja;3.15;Greater Good;Near Mint;English;False;1;3
MagicEmporium;3.20;Greater Good;Near Mint;English;False;2;3
Enachel;3.20;Greater Good;Near Mint;English;False;1;3
ernic99;3.20;Greater Good;Near Mint;English;False;1;3
MagicVortex;3.25;Greater Good;Near Mint;English;False;1;3
Table1MTG;3.25;Greater Good;Near Mint;English;False;1;3
Didi227;3.33;Greater Good;Near Mint;English;False;1;3
RetroMagic;3.40;Greater Good;Near Mint;English;False;1;3
Distritozero;3.40;Greater Good;Excellent;English;False;1;3
TCG-entertainment;3.41;Greater Good;Near Mint;English;False;3;3
Erschonwieder;3.47;Greater Good;Near Mint;English;False;1;3
Zlopotom;3.48;Greater Good;Near Mint;English;False;3;3
Galactus-Roma;3.49;Greater Good;Near Mint;English;False;4;3
MettMann;3.49;Greater Good;Mint;English;False;1;3
Garlant;3.49;Greater Good;Near Mint;English;False;1;3
chahang;3.49;Greater Good;Excellent;English;False;1;3
das-Marmak;3.50;Greater Good;Near Mint;English;False;4;3
Beale;3.50;Greater Good;Excellent;English;False;1;3
daxterpac;3.50;Greater Good;Near Mint;English;False;1;3
Luziferskarten;3.50;Greater Good;Near Mint;English;False;1;3
thormaga;3.50;Greater Good;Near Mint;English;False;1;3
Gunship-Games;3.59;Greater Good;Near Mint;English;False;1;3
MagicBarcelona;3.75;Greater Good;Excellent;English;False;4;3
karmacrow;3.89;Greater Good;Excellent;English;False;1;3
zuzu-Fantasia;3.90;Greater Good;Excellent;English;False;2;3
Cheru;3.90;Greater Good;Near Mint;English;False;1;3
MtgHistory;3.95;Greater Good;Near Mint;English;False;1;3
Lorena;3.95;Greater Good;Near Mint;English;False;1;3
Sebbokassel;3.95;Greater Good;Near Mint;English;False;1;3
MishrasCardshop;3.95;Greater Good;Near Mint;English;False;1;3
CardCastle;3.98;Greater Good;Near Mint;English;False;2;3
karmacrow;3.99;Greater Good;Near Mint;English;False;2;3
MagicBarcelona;3.99;Greater Good;Near Mint;English;False;4;3
OutpostBrussels;3.99;Greater Good;Near Mint;English;False;4;3
womantrader;3.99;Greater Good;Excellent;English;False;2;3
AlphaCard;3.99;Greater Good;Near Mint;English;False;1;3
CollectorsWarehouse;3.99;Greater Good;Near Mint;English;False;1;3
MartinHuber;3.99;Greater Good;Near Mint;English;False;1;3
The-FOW-Store;4.00;Greater Good;Near Mint;English;False;1;3
Table1MTG;4.00;Greater Good;Near Mint;English;False;1;3
tulppu;4.00;Greater Good;Excellent;English;False;1;3
LotusVale-Bochum;4.00;Greater Good;Excellent;English;False;4;3
masa;4.00;Greater Good;Near Mint;English;False;1;3
Schmeyer;4.00;Greater Good;Near Mint;English;False;3;3
LaFouine;4.00;Greater Good;Near Mint;English;False;1;3
Cuperio;4.00;Greater Good;Near Mint;English;False;1;3
WhiteSena;4.00;Greater Good;Near Mint;English;False;1;3
gamersfinest;4.02;Greater Good;Near Mint;English;False;1;3
DragonReikaiGames;4.15;Greater Good;Excellent;Japanese;False;1;3
Flo33333;4.25;Greater Good;Near Mint;English;False;1;3
normans;4.30;Greater Good;Excellent;English;False;4;3
Carth;4.30;Greater Good;Near Mint;English;False;1;3
SpielRaum;4.39;Greater Good;Near Mint;English;False;4;3
CardgeekNL;4.48;Greater Good;Near Mint;English;False;2;3
Hragash;4.48;Greater Good;Near Mint;English;False;1;3
Eracelyan;4.49;Greater Good;Excellent;English;False;1;3
das-Marmak;4.50;Greater Good;Near Mint;English;False;8;3
Tezzeret1989;18.00;Greater Good;Near Mint;English;False;1;3
DefantasyZ;4.50;Greater Good;Near Mint;English;False;1;3
markymark24;4.75;Greater Good;Near Mint;English;False;1;3
Zakk67;4.79;Greater Good;Near Mint;English;False;1;3
slovensky;4.80;Greater Good;Near Mint;English;False;1;3
MerfolkTraders;4.90;Greater Good;Near Mint;English;False;1;3
CARTEMAGICSTORE;4.90;Greater Good;Near Mint;English;False;1;3
Mazvigosl;4.95;Greater Good;Near Mint;English;False;3;3
willybizarre;4.99;Greater Good;Near Mint;English;False;8;3
CARAB;4.99;Greater Good;Near Mint;English;False;1;3
Mordor;4.99;Greater Good;Near Mint;English;False;4;3
Magicsaleman;4.99;Greater Good;Near Mint;English;False;3;3
Skaldenmagie;4.99;Greater Good;Near Mint;English;False;3;3
VentorII;4.99;Greater Good;Near Mint;English;False;6;3
WalterWKrijthe;4.99;Greater Good;Mint;English;False;1;3
masa;5.00;Greater Good;Near Mint;English;False;2;3
IlLabirintoMtgStore;5.00;Greater Good;Excellent;English;False;1;3
Timmys-Emporium;5.00;Greater Good;Near Mint;English;False;1;3
Mtdna666;5.00;Greater Good;Near Mint;English;False;1;3
icantseeyourtoes;5.00;Greater Good;Near Mint;English;False;1;3
ElJami;5.00;Greater Good;Near Mint;English;False;1;3
AykWaldow;5.00;Greater Good;Excellent;English;False;1;3
Fraankyboy;5.00;Greater Good;Near Mint;English;False;1;3
DragonReikaiGames;5.23;Greater Good;Near Mint;Japanese;False;5;3
pawlreazn;5.30;Greater Good;Near Mint;English;False;1;3
tyra;5.45;Greater Good;Near Mint;English;False;1;3
Berggeit;5.49;Greater Good;Near Mint;English;False;1;3
RikLen1989;5.49;Greater Good;Near Mint;English;False;1;3
jinzo81;5.50;Greater Good;Near Mint;English;False;1;3
FKTRD;5.66;Greater Good;Excellent;English;False;1;3
inGenio;5.70;Greater Good;Near Mint;English;False;1;3
POOL4YOU;5.75;Greater Good;Near Mint;English;False;5;3
DerZonk;5.89;Greater Good;Near Mint;English;False;2;3
Moria05;5.95;Greater Good;Near Mint;English;False;1;3
toycastle-D;5.98;Greater Good;Near Mint;English;False;1;3
jokerbovisa;5.98;Greater Good;Near Mint;English;False;2;3
lemps2;5.98;Greater Good;Near Mint;English;False;1;3
DRAGONCT;5.99;Greater Good;Near Mint;Japanese;False;4;3
cloudpostBA;5.99;Greater Good;Near Mint;English;False;1;3
Fix89;5.99;Greater Good;Near Mint;English;False;1;3
ThelonPlusk;5.99;Greater Good;Near Mint;English;False;1;3
daktylus75;6.00;Greater Good;Near Mint;English;False;2;3
Wilho-Mtg;6.00;Greater Good;Near Mint;English;False;1;3
tumbleweed;6.00;Greater Good;Near Mint;English;False;1;3
cornelius59;6.00;Greater Good;Near Mint;English;False;1;3
H-Man82;6.00;Greater Good;Near Mint;English;False;1;3
Mallowman87;6.00;Greater Good;Near Mint;English;False;1;3
RatteDerBoss;6.00;Greater Good;Near Mint;English;False;1;3
D-niz;6.00;Greater Good;Near Mint;English;False;1;3
Benebene182;6.00;Greater Good;Excellent;English;False;2;3
theMockingbird;6.00;Greater Good;Near Mint;English;False;1;3
CairneyCards;6.29;Greater Good;Excellent;English;False;1;3
Playin;6.49;Greater Good;Excellent;English;False;2;3
Outpostgamecenter;6.49;Greater Good;Near Mint;English;False;5;3
Kuldotha-Bazaar;6.50;Greater Good;Near Mint;English;False;1;3
EdicolaLeTorri;6.50;Greater Good;Near Mint;English;False;1;3
AntoMat59;6.50;Greater Good;Near Mint;English;False;1;3
Bo1982;6.50;Greater Good;Near Mint;English;False;1;3
HamburgMagic;6.75;Greater Good;Near Mint;English;False;1;3
Grecutus;6.95;Greater Good;Near Mint;English;False;1;3
Wildfirestore;6.98;Greater Good;Near Mint;English;False;1;3
magic-market;6.99;Greater Good;Near Mint;English;False;1;3
BulldogCardTraders;6.99;Greater Good;Near Mint;English;False;3;3
UnionCountyGames;7.19;Greater Good;Near Mint;English;False;1;3
Hednez;7.49;Greater Good;Excellent;English;False;1;3
xcver;7.50;Greater Good;Near Mint;English;False;1;3
Kherion;7.50;Greater Good;Near Mint;English;False;1;3
TheRealDragula;7.50;Greater Good;Near Mint;English;False;1;3
Henchmans;7.67;Greater Good;Near Mint;English;False;1;3
HamburgMagic;7.85;Greater Good;Near Mint;English;False;2;3
Magicshop2000;7.89;Greater Good;Excellent;English;False;1;3
Zanza61;7.89;Greater Good;Excellent;English;False;1;3
HuberK;7.90;Greater Good;Near Mint;English;False;1;3
Magiccardshop;7.98;Greater Good;Near Mint;English;False;2;3
Playin;7.99;Greater Good;Near Mint;English;False;4;3
Rusty2410;7.99;Greater Good;Near Mint;English;False;8;3
TimeaB;7.99;Greater Good;Near Mint;English;False;7;3
parkage;8.00;Greater Good;Near Mint;English;False;3;3
SenseisDiviningShop;8.00;Greater Good;Near Mint;English;False;1;3
Maradina;8.00;Greater Good;Near Mint;English;False;1;3
SVKZeke;8.00;Greater Good;Near Mint;English;False;1;3
Bissmarck;8.00;Greater Good;Near Mint;English;False;1;3
FKTRD;8.04;Greater Good;Excellent;English;False;1;3
Harakesh;8.20;Greater Good;Near Mint;English;False;4;3
Robillard;8.50;Greater Good;Near Mint;English;False;2;3
LB-Games;8.79;Greater Good;Near Mint;English;False;1;3
Boocat;8.97;Greater Good;Near Mint;English;False;1;3
weird-al;8.98;Greater Good;Near Mint;English;False;3;3
Kavoldox;8.99;Greater Good;Near Mint;English;False;1;3
fabfesta;9.00;Greater Good;Near Mint;English;False;4;3
BattleBearTCG;9.00;Greater Good;Excellent;English;False;1;3
seshiros2;9.00;Greater Good;Excellent;English;False;1;3
Eventwin13;9.00;Greater Good;Near Mint;English;False;1;3
ArenaGamesDE;9.69;Greater Good;Near Mint;English;False;1;3
karmacrow;9.89;Greater Good;Near Mint;English;False;1;3
Athabasca;9.90;Greater Good;Near Mint;English;False;1;3
MandruasMagicCorner;9.99;Greater Good;Near Mint;English;False;1;3
Swaffle;10.00;Greater Good;Near Mint;English;False;1;3
SVKZeke;12.00;Greater Good;Near Mint;English;False;1;3
toycastle;12.50;Greater Good;Near Mint;English;False;1;3
roughy;16.00;Greater Good;Mint;English;False;1;3
normans;18.39;Greater Good;Excellent;English;False;1;3
Jizreel;19.00;Greater Good;Mint;English;False;1;3
PeloutseMtG;22.50;Greater Good;Near Mint;English;False;1;3
RELIC-TCG;29.99;Greater Good;Near Mint;Japanese;False;1;3
willybizarre;3.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;6;3
Zwergenschmiede;4.90;Pir, Imaginative Rascal;Excellent;Japanese;False;2;3
willybizarre;4.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;8;3
Vansguy-DE;4.99;Pir, Imaginative Rascal;Excellent;Japanese;False;1;3
Foransa;4.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
benalmagic;5.00;Pir, Imaginative Rascal;Near Mint;Japanese;False;1;3
Wernoviiz;5.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
MichaelBondeDK;5.17;Pir, Imaginative Rascal;Excellent;Japanese;False;2;3
Levodin;5.49;Pir, Imaginative Rascal;Near Mint;S-Chinese;False;1;3
Fireblade;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
IlCapitanoCamper;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
LupiMe;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
kattegat;5.74;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Kernowjim;5.75;Pir, Imaginative Rascal;Near Mint;English;False;1;3
DragonReikaiGames;5.81;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;3
chuso74;5.88;Pir, Imaginative Rascal;Near Mint;English;False;1;3
GunCha;5.90;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Rippersoan;5.96;Pir, Imaginative Rascal;Near Mint;English;False;1;3
BulldogCardTraders;5.97;Pir, Imaginative Rascal;Near Mint;English;False;1;3
webuyanycard;5.98;Pir, Imaginative Rascal;Near Mint;English;False;2;3
CardStoreAlcamo;5.98;Pir, Imaginative Rascal;Excellent;English;False;1;3
Yume2009;5.98;Pir, Imaginative Rascal;Near Mint;English;False;1;3
willybizarre;5.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;8;3
Judge-Nivmagus;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Castellana;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Gazcards;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
karmacrow;6.00;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Metropolis-Center;6.00;Pir, Imaginative Rascal;Near Mint;English;False;3;3
CARTOONCORP;6.00;Pir, Imaginative Rascal;Excellent;English;False;1;3
Moltras;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;3
Schmeyer;6.00;Pir, Imaginative Rascal;Near Mint;English;False;4;3
LeonPonce;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Brother;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;3
pawlreazn;6.00;Pir, Imaginative Rascal;Near Mint;English;False;3;3
KarelKopriva;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
exodus360;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
fabrioteo2;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Terror23-PT;6.00;Pir, Imaginative Rascal;Excellent;English;False;1;3
Cippus;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;3
TeferiOfZhalfir;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
NobleGarden;6.07;Pir, Imaginative Rascal;Near Mint;English;False;2;3
OddmundV;6.25;Pir, Imaginative Rascal;Near Mint;English;False;1;3
timo145;6.29;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Magicshop2000;6.44;Pir, Imaginative Rascal;Excellent;English;False;4;3
Ishan;6.46;Pir, Imaginative Rascal;Near Mint;English;False;1;3
magiccorner;6.49;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Goat-enterprise;6.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
JupiterBarcelona;6.50;Pir, Imaginative Rascal;Good;English;False;1;3
gambo;6.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
DragonReikaiGames;6.74;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;3
POOL4YOU;6.75;Pir, Imaginative Rascal;Near Mint;English;False;1;3
seagel;6.75;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Harakesh;6.80;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Woolve;6.80;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Rusty2410;6.95;Pir, Imaginative Rascal;Near Mint;English;False;2;3
MAGICPLANET;6.99;Pir, Imaginative Rascal;Excellent;English;False;1;3
DoomBap;6.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
tulppu;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
masa;7.00;Pir, Imaginative Rascal;Near Mint;English;False;4;3
MondiParalleliArc;7.00;Pir, Imaginative Rascal;Excellent;English;False;2;3
Deprolloneon;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Mademk;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
legend3nd;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Thokoashi;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Sapo19;7.20;Pir, Imaginative Rascal;Near Mint;English;False;1;3
jokerbovisa;7.48;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Galactus-Roma;7.49;Pir, Imaginative Rascal;Near Mint;English;False;2;3
Galactus-Roma;7.49;Pir, Imaginative Rascal;Near Mint;Japanese;False;4;3
avinaar2;7.50;Pir, Imaginative Rascal;Near Mint;English;False;2;3
geekfactory;7.50;Pir, Imaginative Rascal;Near Mint;English;False;3;3
ThreeForOne-AT;7.73;Pir, Imaginative Rascal;Near Mint;English;False;3;3
FKTRD;7.75;Pir, Imaginative Rascal;Near Mint;English;False;1;3
POOL4YOU;7.75;Pir, Imaginative Rascal;Near Mint;English;False;1;3
POOL4YOU;7.75;Pir, Imaginative Rascal;Near Mint;Japanese;False;7;3
MtgHistory;7.95;Pir, Imaginative Rascal;Excellent;English;False;1;3
ThreeForOne-AT;7.98;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Hednez;7.99;Pir, Imaginative Rascal;Excellent;English;False;1;3
daktylus75;8.00;Pir, Imaginative Rascal;Near Mint;English;False;3;3
Greg59;8.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
karmacrow;8.30;Pir, Imaginative Rascal;Near Mint;English;False;8;3
Gunship-Games;8.31;Pir, Imaginative Rascal;Near Mint;English;False;1;3
FKTRD;8.36;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Games-Island;8.43;Pir, Imaginative Rascal;Excellent;English;False;1;3
MagicTradeHouseNo1;8.49;Pir, Imaginative Rascal;Excellent;English;False;1;3
gamersfinest;8.76;Pir, Imaginative Rascal;Near Mint;English;False;1;3
SpielRaum;8.98;Pir, Imaginative Rascal;Near Mint;English;False;4;3
MagicTradeHouseNo1;8.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Devian-Magic-Cards;8.99;Pir, Imaginative Rascal;Near Mint;English;False;4;3
parkage;9.00;Pir, Imaginative Rascal;Near Mint;English;False;4;3
BB-Spiele;9.22;Pir, Imaginative Rascal;Near Mint;English;False;4;3
SpielRaum;9.23;Pir, Imaginative Rascal;Excellent;English;False;1;3
Table1MTG;9.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Yamalesca;9.90;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Mordor;9.95;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Moria05;9.95;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Grecutus;9.95;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Playin;9.99;Pir, Imaginative Rascal;Excellent;English;False;1;3
Cartapapa-GP;9.99;Pir, Imaginative Rascal;Near Mint;English;False;4;3
Magicsaleman;9.99;Pir, Imaginative Rascal;Near Mint;English;False;2;3
MagicNerdKarlsruhe;10.00;Pir, Imaginative Rascal;Near Mint;S-Chinese;False;1;3
OoneroxoO;10.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
webuyanycard;10.77;Pir, Imaginative Rascal;Excellent;English;False;1;3
lukey52;10.80;Pir, Imaginative Rascal;Excellent;English;False;1;3
saintskeith;10.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
DRAGONCT;11.50;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;3
KainX;11.90;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Mazvigosl;11.95;Pir, Imaginative Rascal;Near Mint;English;False;4;3
MythicCardboard;11.98;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Playin;11.99;Pir, Imaginative Rascal;Near Mint;English;False;4;3
DRAGONCT;11.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;4;3
iddqd;11.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
GeekCards;11.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Gamestower;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Schwertzeit;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
SummeJunges34;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Bauchtrommel;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Ghulrike;12.30;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Dixitier;12.40;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Villikisu;12.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
fix123;12.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
TRADER-Online;12.90;Pir, Imaginative Rascal;Near Mint;English;False;1;3
WallstreetJunkie;12.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
TopgameSNC;13.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
BulldogCardTraders;13.50;Pir, Imaginative Rascal;Near Mint;English;False;2;3
Andy89;14.50;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Kartenguru;14.58;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Rusty2410;14.95;Pir, Imaginative Rascal;Near Mint;English;False;3;3
DavidxRodx;14.99;Pir, Imaginative Rascal;Near Mint;English;False;1;3
thewirtschaftswunder;14.99;Pir, Imaginative Rascal;Excellent;English;False;1;3
EspaceMagic;15.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
RDeschain;15.00;Pir, Imaginative Rascal;Mint;English;False;1;3
Tier1MTG;15.99;Pir, Imaginative Rascal;Near Mint;English;False;2;3
szernik;16.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
roughy;16.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
normans;19.90;Pir, Imaginative Rascal;Excellent;English;False;2;3
metoprolol;25.25;Pir, Imaginative Rascal;Near Mint;English;False;1;3
weißer-Lotus;30.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
JoannaDark;30.00;Pir, Imaginative Rascal;Near Mint;English;False;4;3
rename;30.00;Pir, Imaginative Rascal;Near Mint;English;False;1;3
Isacco87;0.90;Swords to Plowshares;Excellent;English;False;1;3
Glimrir;0.95;Swords to Plowshares;Near Mint;English;False;1;3
MLBRookie;0.99;Swords to Plowshares;Near Mint;S-Chinese;False;1;3
BlackLotus6896;0.99;Swords to Plowshares;Near Mint;S-Chinese;False;3;3
AuthenticNaabi;1.00;Swords to Plowshares;Near Mint;Japanese;False;1;3
Brainstormr;1.20;Swords to Plowshares;Near Mint;English;False;1;3
Diego86;1.20;Swords to Plowshares;Near Mint;English;False;1;3
alexbdn;1.20;Swords to Plowshares;Mint;English;False;1;3
Grunny;1.35;Swords to Plowshares;Near Mint;English;False;1;3
DrFrogman;1.40;Swords to Plowshares;Near Mint;English;False;1;3
Shatter;1.44;Swords to Plowshares;Near Mint;English;False;1;3
Sebbokassel;1.44;Swords to Plowshares;Near Mint;English;False;1;3
zuzu-Fantasia;1.47;Swords to Plowshares;Near Mint;English;False;1;3
MagicNexus;1.47;Swords to Plowshares;Near Mint;English;False;1;3
